Gene	Average_Divergence
TEX41	0.05510646
TEX43	0.0122951
TEX44	0.0516499
TEX45	0.0412912
TEX46	0.02889365
TEX47	0.027689
TEX48	0.04606866
TEX49	0.012847195
TEX50	0.01363785
TEX51	0.0689804
TEX52	0.0430744
TEX53	0.045486399999999996
TEX54	0.0344828
TEX55	0.06650326666666667
TEX9	0.031687207142857145
TF	0.026077577777777777
TFAM	0.0269611725
TFAP2A	0.01243479125
TFAP2A-AS1	0.0225734
TFAP2B	0.011506068333333333
TFAP2C	0.016462273333333333
TFAP2D	0.006171658333333333
TFAP2E	0.030035999999999997
TFAP2E-AS1	0.0467033
TFAP4	0.020262545000000003
TFB1M	0.031560066666666664
TFB2M	0.041078300000000005
TFCP2	0.015297156666666666
TFCP2L1	0.02302914
TFDP1	0.036718457142857146
TFDP2	0.023189270833333334
TFDP3	0.072749
TFE3	0.01277392125
TFEB	0.0247653125
TFEC	0.01729102
TFF1	0.0855263
TFF2	0.041886433333333334
TFG	0.020581866666666667
TFIP11	0.021959105454545456
TFIP11-DT	0.0702568
TFPI	0.03557697142857143
TFPI2	0.02997375
TFPT	0.041748400000000005
TFR2	0.02149415
TFRC	0.023802105454545454
TG	0.034246540512820514
TGDS	0.0251264
TGFA	0.03207194
TGFA-IT1	0.06641955
TGFB1	0.018797691999999998
TGFB1I1	0.029211664285714287
TGFB2	0.018681572857142857
TGFB2-AS1	0.0220588
TGFB3	0.0213966275
TGFBI	0.019121234615384616
TGFBR1	0.005910796666666667
TGFBR2	0.013118984285714286
TGFBR3	0.02114915625
TGFBR3L	0.01020507
TGFBRAP1	0.025616637272727272
TGIF1	0.03487401428571429
TGIF2	0.021603
TGIF2-RAB5IF	0.01088575
TGM1	0.022327093846153848
TGM2	0.0374988675
TGM3	0.032075495
TGM4	0.05297062857142857
TGM5	0.030053408333333333
TGM6	0.021701075
TGM7	0.027260858333333332
TGS1	0.031136262222222225
TH	0.03342744285714286
THADA	0.021647978571428573
THAP1	0.020070403333333334
THAP10	0.04374346666666667
THAP11	0.0225771
THAP12	0.0087650075
THAP2	0.016068333333333334
THAP3	0.03668572
THAP4	0.028342698
THAP5	0.043847424999999995
THAP6	0.018670525
THAP7	0.0254042
THAP8	0.03967578
THAP9	0.0130137
THAP9-AS1	0.0475504
THBD	0.0260531
THBS1	0.017038825294117647
THBS2	0.03395037333333333
THBS3	0.01630041307692308
THBS3-AS1	0.0142857
THBS4	0.024529458823529412
THBS4-AS1	0.0417061625
THCAT155	0.0446973
THEG	0.024582825
THEG5	0.05742795
THEGL	0.04402017142857143
THEM4	0.03639002
THEM5	0.03438258
THEM6	0.03939645
THEMIS	0.026214724999999998
THEMIS2	0.03211761666666666
THG1L	0.03045975166666667
THNSL1	0.00947795
THNSL2	0.03217203333333333
THOC1	0.0057277225
THOC2	0.0070424860869565216
THOC3	0.017739243333333335
THOC3-AS1	0.0363636
THOC5	0.013745922307692308
THOC6	0.0068876119999999996
THOC7	0.0204040025
THOC7-AS1	0.023667
THOP1	0.036654900000000004
THORLNC	0.025
THPO	0.02688416
THRA	0.009356751428571428
THRAP3	0.015539482727272728
THRB	0.026117590000000003
THRB-AS1	0.02479495
THRB-AS2	0.0494444
THRSP	0.0325203
THSD1	0.0346255
THSD4	0.026798811176470587
THSD4-AS1	0.02808743333333333
THSD4-AS2	0.030492900000000003
THSD7A	0.018728647916666664
THSD7B	0.024908676
THTPA	0.0312036
THUMPD1	0.02488103
THUMPD2	0.02717348
THUMPD3	0.018284038333333332
THUMPD3-AS1	0.0388647
THY1	0.0387414
THYN1	0.032552175
TIA1	0.009790318181818181
TIAL1	0.003054056666666667
TIAM1	0.019489589999999998
TIAM1-AS1	0.03005095
TIAM2	0.023801732173913043
TICAM1	0.0553797
TICAM2	0.0366157
TICAM2-AS1	0.045922700000000004
TICRR	0.02826995
TIE1	0.020262509444444445
TIFA	0.0154342
TIGAR	0.040441366666666666
TIGD2	0.0319057
TIGD3	0.03034635
TIGD4	0.024964899999999998
TIGD5	0.0297516
TIGD6	0.036112366666666666
TIGD7	0.039702249999999994
TIGIT	0.0412458
TIMD4	0.03597006666666667
TIMELESS	0.027677051363636365
TIMM10	0.019053725
TIMM10B	0.0305794
TIMM13	0.0242424
TIMM17A	0.023415033333333335
TIMM17B	0.0213965
TIMM21	0.03427727
TIMM22	0.010519170000000001
TIMM23	0.0185529
TIMM29	0.0294957
TIMM44	0.01972769
TIMM50	0.024609624285714286
TIMM8A	0.022694345
TIMM9	0.03411475
TIMMDC1	0.029148633333333337
TIMP1	0.0136049575
TIMP2	0.0285712
TIMP3	0.016298214999999998
TIMP4	0.0282751075
TINAG	0.01609985142857143
TINAG-AS1	0.0375
TINAGL1	0.02394815125
TINF2	0.025809919999999997
TIPARP	0.017419003333333332
TIPIN	0.03043124
TIPRL	0.0266898475
TIRAP	0.051430920000000005
TIRAP-AS1	0.0813609
TJAP1	0.025521804999999998
TJP1	0.013345444615384616
TJP2	0.0224266455
TJP3	0.039277276666666666
TK1	0.0511811
TK2	0.06286785
TKFC	0.032417686363636365
TKT	0.02967618181818182
TKTL1	0.017878983333333334
TKTL2	0.0348485
TLCD1	0.02982
TLCD2	0.0457728
TLCD3A	0.025990516666666668
TLCD3B	0.0275091
TLCD4	0.02479865
TLCD4-RWDD3	0.04863265
TLCD5	0.01885335
TLDC2	0.0195458
TLE1	0.020894065
TLE1-DT	0.03176843666666667
TLE2	0.03172167666666667
TLE3	0.027525858333333333
TLE4	0.016529084615384614
TLE5	0.040955233333333334
TLE6	0.049222575000000005
TLE7	0.034144216666666664
TLK1	0.012354513333333332
TLK2	0.017687615
TLL1	0.02072369095238095
TLL2	0.019601686
TLN1	0.0178468458
TLN2	0.019973282745098037
TLNRD1	0.0273689
TLR1	0.0434621
TLR10	0.05024463333333332
TLR2	0.03238473333333333
TLR3	0.0235849
TLR4	0.04968785
TLR5	0.0457302
TLR6	0.124056
TLR7	0.0220119
TLR8	0.027021749999999997
TLR8-AS1	0.0504202
TLR9	0.030772849999999997
TLX1	0.0178251
TLX1NB	0.035943459999999997
TLX2	0.027121633333333336
TLX3	0.01027609
TM2D1	0.022095484999999998
TM2D2	0.022424625
TM2D3	0.0341336
TM4SF1	0.022245475
TM4SF1-AS1	0.0263549
TM4SF18	0.03539122
TM4SF19	0.0338356
TM4SF19-DYNLT2B	0.0136986
TM4SF20	0.0378191
TM4SF4	0.03192525
TM4SF5	0.023146875
TM6SF1	0.02202799142857143
TM6SF2	0.029141608571428574
TM7SF2	0.0268373675
TM7SF3	0.024061754444444444
TM9SF1	0.010175262000000001
TM9SF2	0.015277115833333334
TM9SF3	0.008912660999999999
TM9SF4	0.016262864999999998
TMA16	0.03356294
TMA7	0.0305556
TMBIM1	0.041978625000000006
TMBIM4	0.019667780000000003
TMBIM6	0.0174363
TMC1	0.018597734615384616
TMC2	0.02354414923076923
TMC3	0.022282309230769234
TMC3-AS1	0.04547092
TMC4	0.024383000000000002
TMC5	0.045621166666666664
TMC6	0.042458221428571426
TMC7	0.021257153846153846
TMC8	0.032126284166666665
TMCC1	0.024653466666666665
TMCC2	0.030617082727272725
TMCC2-AS1	0.0287611
TMCC3	0.0291871775
TMCO1	0.027197916666666665
TMCO1-AS1	0.058422299999999996
TMCO2	0.005833335
TMCO3	0.03646925
TMCO4	0.033697656363636364
TMCO5A	0.041784825
TMCO6	0.019959583333333333
TMDD1	0.0325866
TMED1	0.02854054
TMED10	0.0222375275
TMED2	0.01651161
TMED2-DT	0.0423841
TMED3	0.044136
TMED4	0.024305175
TMED5	0.03326776666666667
TMED6	0.0239504775
TMED7	0.023261766666666666
TMED8	0.0143099
TMED9	0.017560555
TMEFF1	0.010142797142857141
TMEFF2	0.0182728125
TMEM100	0.04051695
TMEM101	0.025923812
TMEM102	0.0276936
TMEM104	0.0331261
TMEM105	0.0849646
TMEM106A	0.023238652
TMEM106B	0.032507552
TMEM106C	0.026161354000000005
TMEM107	0.038598
TMEM108	0.02503746
TMEM108-AS1	0.0340557
TMEM109	0.027323425
TMEM11	0.0289855
TMEM11-DT	0.0574924
TMEM114	0.035081345
TMEM115	0.021837549999999997
TMEM117	0.013742943333333334
TMEM119	0.04093375
TMEM120A	0.032354337999999996
TMEM120B	0.042521399999999994
TMEM121	0.0329361
TMEM121B	0.0418692
TMEM123	0.028638262499999997
TMEM123-DT	0.0514646
TMEM125	0.030758666666666667
TMEM126A	0.049897359999999995
TMEM126B	0.039833144285714286
TMEM127	0.020380625
TMEM128	0.0385571
TMEM129	0.0424655
TMEM130	0.0332477675
TMEM131	0.011107254
TMEM131L	0.018502719130434782
TMEM132A	0.027820721
TMEM132B	0.044304510000000005
TMEM132C	0.031078790000000002
TMEM132D	0.032759512500000004
TMEM132D-AS1	0.0
TMEM132D-AS2	0.06478496666666667
TMEM132E	0.023580657777777778
TMEM132E-DT	0.03639865
TMEM134	0.04218795
TMEM135	0.019712508
TMEM138	0.02607166666666667
TMEM139	0.0308317
TMEM139-AS1	0.064
TMEM141	0.03463765
TMEM143	0.019026505
TMEM144	0.03197435333333334
TMEM145	0.013726973333333335
TMEM147	0.022724000000000005
TMEM147-AS1	0.05095355
TMEM14A	0.04025076666666667
TMEM14B-DT	0.0440605
TMEM14C	0.03752005
TMEM150A	0.021215325
TMEM150B	0.0397092
TMEM150C	0.02354044
TMEM151A	0.026306000000000003
TMEM151B	0.019423066666666666
TMEM154	0.032989333333333336
TMEM156	0.03719265
TMEM158	0.0165563
TMEM160	0.01838785
TMEM161A	0.020370314285714286
TMEM161B	0.01699585
TMEM161B-DT	0.025944125
TMEM163	0.016683492
TMEM164	0.0313429925
TMEM165	0.019451922000000003
TMEM167A	0.027051855
TMEM167B	0.032315333333333335
TMEM168	0.02303312
TMEM169	0.035874699999999995
TMEM17	0.028864726666666663
TMEM170A	0.029316925
TMEM170B	0.017353516666666666
TMEM171	0.0395041
TMEM174	0.0420056
TMEM175	0.0378788
TMEM176A	0.04244344
TMEM176B	0.04949372
TMEM177	0.04187275
TMEM178A	0.031297342
TMEM178B	0.0167175075
TMEM179	0.042009525
TMEM179B	0.028294350000000003
TMEM18	0.114453
TMEM181	0.02197872857142857
TMEM182	0.03112876666666667
TMEM183A	0.011794462857142857
TMEM184A	0.0539433
TMEM184B	0.0249281
TMEM184C	0.029421774999999997
TMEM184C-DT	0.11226896666666668
TMEM185A	0.005821931428571429
TMEM185B	0.0448209
TMEM186	0.0483532
TMEM187	0.0539359
TMEM19	0.027773996666666665
TMEM190	0.0344502
TMEM191C	0.042351349999999996
TMEM192	0.094606704
TMEM196	0.015932454999999998
TMEM198	0.017029812
TMEM199	0.028245123333333334
TMEM200A	0.0451456
TMEM200B	0.029093300000000002
TMEM200C	0.024294549999999998
TMEM201	0.033388458999999995
TMEM202	0.024880562000000002
TMEM202-AS1	0.0358082
TMEM203	0.0231766
TMEM204	0.04360423333333333
TMEM205	0.0281198
TMEM207	0.045063033333333335
TMEM208	0.025202766666666664
TMEM209	0.03255585
TMEM210	0.024843300000000002
TMEM212	0.024832
TMEM212-AS1	0.06
TMEM213	0.0568851
TMEM214	0.01543783
TMEM215	0.0459706
TMEM216	0.022693249999999998
TMEM217	0.0425834
TMEM217B	0.042965699999999996
TMEM218	0.03633408
TMEM219	0.0177825575
TMEM220	0.04395365
TMEM220-AS1	0.06359182499999999
TMEM221	0.03762375
TMEM222	0.029773533333333334
TMEM223	0.0343643
TMEM225	0.039991650000000004
TMEM225B	0.0339963
TMEM229A	0.0366618
TMEM229B	0.035265625
TMEM230	0.021562295
TMEM231	0.030185522
TMEM232	0.025661887272727276
TMEM233	0.0268108
TMEM234	0.0503311
TMEM235	0.04908626666666666
TMEM236	0.0328197
TMEM237	0.0262830075
TMEM238	0.026087
TMEM238L	0.05018385
TMEM239	0.0443152
TMEM240	0.013103795
TMEM241	0.0346597
TMEM242	0.0433043
TMEM243	0.041509545
TMEM244	0.014357133333333334
TMEM245	0.015674855384615386
TMEM246-AS1	0.0457804
TMEM247	0.021290753333333332
TMEM248	0.020471535
TMEM249	0.042219066666666666
TMEM25	0.028979398
TMEM250	0.0440827
TMEM251	0.0140258
TMEM252	0.030717599999999998
TMEM252-DT	0.0448091
TMEM253	0.026382185714285716
TMEM254	0.042130020000000004
TMEM254-AS1	0.032061225
TMEM255A	0.012176700000000002
TMEM255B	0.0565268
TMEM256	0.0218341
TMEM258	0.03689786666666667
TMEM259	0.026755
TMEM26	0.030212625
TMEM26-AS1	0.06650265
TMEM260	0.013066325454545454
TMEM262	0.0205761
TMEM263	0.045355775
TMEM265	0.0154121
TMEM266	0.020954371428571428
TMEM267	0.03675868
TMEM268	0.028497987500000002
TMEM269	0.02211995
TMEM269-DT	0.0423729
TMEM270	0.0361097
TMEM271	0.0198533
TMEM272	0.0691996
TMEM273	0.05297746666666667
TMEM275	0.03595805
TMEM30A	0.011877069999999998
TMEM30B	0.0284936
TMEM31	0.0368609
TMEM33	0.013153333333333331
TMEM35A	0.010721665
TMEM35B	0.027983499999999998
TMEM37	0.0280724
TMEM38A	0.025060756
TMEM38B	0.016796742
TMEM39A	0.016736586249999998
TMEM39B	0.02143494
TMEM40	0.05187205
TMEM41A	0.018785942
TMEM41B	0.014937922000000001
TMEM42	0.026121500000000002
TMEM43	0.04127378571428571
TMEM44	0.03628680142857143
TMEM44-AS1	0.04679686666666666
TMEM45A	0.039343885714285716
TMEM45B	0.04191991666666667
TMEM47	0.028010133333333336
TMEM50A	0.0362774925
TMEM50B	0.042275625
TMEM51	0.04846605
TMEM51-AS1	0.049922375
TMEM51-AS2	0.0535117
TMEM52	0.0361115
TMEM52B	0.044966925
TMEM53	0.027447866666666668
TMEM54	0.03272058
TMEM59	0.028227172857142855
TMEM59L	0.034017580000000006
TMEM60	0.0188409
TMEM61	0.044919749999999994
TMEM62	0.022446216666666668
TMEM63A	0.0317563775
TMEM63B	0.017590723333333336
TMEM63C	0.033762676666666665
TMEM64	0.015466203333333333
TMEM65	0.032322533333333334
TMEM67	0.020586395
TMEM68	0.05607966666666667
TMEM69	0.028777
TMEM70	0.048852999999999994
TMEM71	0.041009166666666666
TMEM72	0.039660400000000005
TMEM72-AS1	0.0581934
TMEM74	0.04836335
TMEM74B	0.039584633333333334
TMEM79	0.03458323333333333
TMEM80	0.0909918
TMEM81	0.030506
TMEM82	0.03381696
TMEM86A	0.0334697
TMEM86B	0.06280905
TMEM87A	0.01768902857142857
TMEM87B	0.04979159666666667
TMEM88	0.032301250000000004
TMEM88B	0.03855395
TMEM89	0.0375169
TMEM8B	0.02121293416666667
TMEM9	0.03346465
TMEM91	0.03557112
TMEM92	0.04123046666666667
TMEM92-AS1	0.031479850000000004
TMEM94	0.022246724347826086
TMEM95	0.041233033333333335
TMEM97	0.036284166666666666
TMEM98	0.0199342625
TMEM9B	0.011764967500000001
TMEM9B-AS1	0.039031825
TMF1	0.017036192142857145
TMIE	0.030984642
TMIGD1	0.0257476
TMIGD3	0.024886199999999997
TMLHE	0.02053328111111111
TMLHE-AS1	0.0547818
TMOD1	0.019965744444444447
TMOD2	0.021755428888888886
TMOD3	0.024420709999999998
TMOD4	0.01488825
TMPO	0.015483665714285713
TMPPE	0.035629799999999996
TMPRSS11A	0.03021983142857143
TMPRSS11B	0.023677114285714285
TMPRSS11D	0.01898616666666667
TMPRSS11E	0.010611503333333333
TMPRSS11F	0.019270614285714284
TMPRSS12	0.040841525000000004
TMPRSS13	0.024173048
TMPRSS15	0.027685545263157894
TMPRSS2	0.03867374444444444
TMPRSS3	0.03616730909090909
TMPRSS5	0.03494163333333333
TMPRSS6	0.031823398125
TMPRSS7	0.03149671235294118
TMPRSS9	0.04224198571428572
TMSB10	0.00877193
TMSB15A	0.012468845000000001
TMSB15B	0.0553097
TMSB4X	0.007865145
TMSB4Y	0.00702576
TMTC1	0.019832258333333335
TMTC2	0.01987168
TMTC3	0.01114203923076923
TMTC4	0.03177942142857143
TMUB1	0.017029366666666667
TMUB2	0.0314459
TMX1	0.027510258
TMX2	0.016976131999999998
TMX3	0.031817240000000004
TMX4	0.01942903
TMX4-AS1	0.05461945
TNC	0.027187383461538463
TNF	0.022983249999999997
TNFAIP1	0.017101125000000002
TNFAIP2	0.0316765
TNFAIP3	0.029477633333333333
TNFAIP6	0.0258522925
TNFAIP8	0.031226762
TNFAIP8L1	0.0427531
TNFAIP8L3	0.028831399999999997
TNFRSF10A	0.11079756
TNFRSF10B	0.0789866
TNFRSF10C	0.0356374
TNFRSF10D	0.08482753333333333
TNFRSF11A	0.05395871666666666
TNFRSF11B	0.02352008
TNFRSF12A	0.02640045
TNFRSF13B	0.04917325
TNFRSF13C	0.09539196666666666
TNFRSF14	0.052813700000000005
TNFRSF17	0.035239933333333334
TNFRSF18	0.04988496666666666
TNFRSF19	0.035846371
TNFRSF1A	0.03614607142857142
TNFRSF1B	0.039798549999999995
TNFRSF21	0.016043288333333332
TNFRSF4	0.0692086
TNFRSF8	0.04354833333333333
TNFRSF9	0.033316460000000006
TNFSF10	0.04243126666666667
TNFSF11	0.0244141
TNFSF12	0.02117629
TNFSF12-TNFSF13	0.024135193333333332
TNFSF13	0.0236794
TNFSF13B	0.0166999675
TNFSF14	0.0481703
TNFSF15	0.0351492
TNFSF18	0.0452349
TNFSF4	0.039040433333333326
TNFSF8	0.0355897
TNFSF9	0.0425806
TNIK	0.015452215600000001
TNIP1	0.0306714525
TNIP2	0.02154832
TNIP3	0.0342765
TNK1	0.034862575
TNK2	0.020212601538461536
TNK2-AS1	0.0335084
TNKS	0.014975185625
TNKS1BP1	0.02875445888888889
TNKS2	0.011953015
TNKS2-DT	0.0401242
TNMD	0.009330411428571429
TNN	0.0295735
TNNC1	0.022992455
TNNC2	0.01726991
TNNI1	0.0233306525
TNNI2	0.045503133333333334
TNNI3	0.02403595
TNNI3K	0.020171455384615383
TNNT1	0.014485036666666666
TNNT2	0.039620704
TNNT3	0.04896044
TNP1	0.01910036
TNP2	0.0405574
TNPO1	0.01466594
TNPO1-DT	0.04525981666666667
TNPO2	0.030838038888888888
TNPO3	0.01199357375
TNR	0.0185944795
TNRC17	0.0560538
TNRC18	0.02871496148148148
TNRC6A	0.005937444210526316
TNRC6B	0.011789108
TNRC6C	0.02090469
TNS1	0.019944754375
TNS1-AS1	0.0828025
TNS2	0.023109505
TNS2-AS1	0.033695
TNS3	0.02628242142857143
TNS4	0.0289097
TNXB	0.03086226775
TOB1	0.04647012666666667
TOB1-AS1	0.071066
TOB2	0.0386375
TOE1	0.015665342
TOGARAM1	0.020882417647058824
TOGARAM2	0.0425321125
TOLLIP	0.09699143333333334
TOM1	0.0285855125
TOM1L1	0.0296377375
TOM1L2	0.019337442222222223
TOMM20	0.0294098
TOMM20L	0.0211268
TOMM20L-DT	0.0
TOMM22	0.023681202499999998
TOMM34	0.022332008333333334
TOMM40	0.017147799999999998
TOMM40L	0.0114026
TOMM6	0.01944445
TOMM7	0.01973415
TOMM70	0.008748358888888889
TOMT	0.03221155
TONSL	0.034688111111111114
TOP1	0.013786139230769231
TOP1MT	0.03964326666666667
TOP2A	0.009364374799999998
TOP2B	0.00957343576923077
TOP3A	0.025182327272727276
TOP3B	0.028907260666666667
TOPAZ1	0.015204823076923077
TOPBP1	0.018678814545454545
TOPORS	0.038222200000000005
TOR1A	0.027342585
TOR1AIP1	0.030007
TOR1AIP2	0.026074218
TOR1B	0.022870904
TOR2A	0.03816953333333333
TOR3A	0.037199333333333334
TOR4A	0.0354907
TOX	0.014239342857142857
TOX-DT	0.04506925
TOX2	0.014825999999999999
TOX3	0.019258298333333333
TOX4	0.01528704
TP53	0.03067993
TP53AIP1	0.0626836
TP53BP1	0.014045815
TP53BP2	0.01903822875
TP53I11	0.04231523875
TP53I13	0.03936858333333333
TP53I3	0.01431365
TP53INP1	0.025050375
TP53RK	0.02305845
TP53TG1	0.0506608
TP53TG3	0.196721
TP53TG5	0.0449212
TP63	0.017840655714285714
TP73	0.032488390000000006
TP73-AS1	0.0591576
TP73-AS3	0.047619049999999996
TPBG	0.0314848
TPBGL	0.0324718
TPCN1	0.03693349
TPCN2	0.03994782
TPD52	0.024698066666666667
TPD52-MRPS28	0.012109387499999999
TPD52L1	0.021686385000000002
TPD52L2	0.027518387999999998
TPD52L3	0.039645
TPGS1	0.0245019
TPGS2	0.027170414285714286
TPH1	0.01340503
TPH2	0.0188447975
TPI1	0.023733675
TPK1	0.0509726
TPM1	0.02273755125
TPM1-AS	0.0469925
TPM2	0.01514063
TPM3	0.016432211428571427
TPM4	0.0379515275
TPMT	0.0277829
TPO	0.04170454285714286
TPP1	0.022156266666666667
TPP2	0.01570517523809524
TPPP	0.0324464375
TPPP2	0.0318263
TPPP3	0.01265585
TPR	0.012837870526315789
TPRA1	0.03108582857142857
TPRG1	0.0304643
TPRG1-AS1	0.03826065
TPRG1-AS2	0.0490196
TPRG1L	0.03410045
TPRKB	0.011893
TPRN	0.051007175
TPSB2	0.00458715
TPSG1	0.071085875
TPST1	0.0233247925
TPST2	0.041382525
TPT1	0.00562614
TPTE	0.02287813333333333
TPTE2	0.0420168
TPTEP2-CSNK1E	0.01351226
TPX2	0.02150722125
TRA-TGC2-1	0.0383121
TRA2A	0.015161193333333335
TRA2B	0.01895519
TRABD	0.03799904285714285
TRABD2A	0.05511457142857142
TRABD2B	0.02577445
TRAC	0.031196896666666668
TRADD	0.0317790525
TRAF1	0.037113216666666664
TRAF2	0.033295476666666664
TRAF3	0.01572137625
TRAF3IP1	0.040165325714285716
TRAF3IP2	0.026641497999999996
TRAF3IP2-AS1	0.03385324
TRAF3IP3	0.03007792857142857
TRAF4	0.014788426666666667
TRAF5	0.015088124999999999
TRAF6	0.022771725
TRAF7	0.01719001818181818
TRAFD1	0.02976442625
TRAIP	0.016667081666666667
TRAK1	0.023328954285714288
TRAK2	0.020625358333333333
TRAM1	0.01204115
TRAM1L1	0.0306324
TRAM2	0.024913812857142857
TRAM2-AS1	0.03369325
TRANK1	0.020040350952380954
TRAP1	0.037515740000000006
TRAPPC1	0.0204054
TRAPPC10	0.0244358885
TRAPPC11	0.019933821578947367
TRAPPC12	0.021381575
TRAPPC12-AS1	0.0634308
TRAPPC14	0.018881445
TRAPPC2	0.0159980875
TRAPPC2L	0.06833846666666667
TRAPPC3	0.022026176
TRAPPC3L	0.01688220333333333
TRAPPC4	0.017628248000000003
TRAPPC5	0.04870795
TRAPPC6A	0.05187563333333334
TRAPPC6B	0.035121
TRAPPC8	0.011921875263157895
TRAPPC9	0.024859607
TRARG1	0.0496202
TRAT1	0.03380143333333333
TRAV1-1	0.0212766
TRAV1-2	0.0212766
TRAV10	0.0137931
TRAV12-2	0.0766551
TRAV12-3	0.0517241
TRAV13-1	0.113793
TRAV13-2	0.0209059
TRAV14DV4	0.0536913
TRAV16	0.0177936
TRAV17	0.0316901
TRAV18	0.0486111
TRAV19	0.0233333
TRAV2	0.003663
TRAV21	0.0380623
TRAV22	0.0467626
TRAV23DV6	0.0257235
TRAV24	0.0348432
TRAV25	0.0392857
TRAV26-1	0.0246479
TRAV26-2	0.0384615
TRAV29DV5	0.0327869
TRAV3	0.0202703
TRAV34	0.0207612
TRAV35	0.0565371
TRAV36DV7	0.0313589
TRAV38-1	0.0542373
TRAV38-2DV8	0.0366667
TRAV39	0.0275862
TRAV4	0.0313589
TRAV40	0.0220588
TRAV41	0.0428571
TRAV5	0.0
TRAV6	0.0487805
TRAV8-1	0.0408163
TRAV8-3	0.0572391
TRAV8-4	0.0412371
TRAV8-6	0.0204082
TRAV9-2	0.0652921
TRBC1	0.04690095
TRBC2	0.04183455
TRBV10-2	0.0
TRBV10-3	0.00680272
TRBV12-5	0.0
TRBV14	0.0378007
TRBV17	0.043771
TRBV18	0.03367
TRBV2	0.0572391
TRBV20-1	0.0594059
TRBV24-1	0.0460993
TRBV28	0.0340136
TRBV29-1	0.0268456
TRBV3-1	0.292517
TRBV30	0.0446735
TRBV4-2	0.0340136
TRBV5-1	0.0469799
TRBV6-1	0.0
TRBV6-9	0.0
TRBV7-2	0.148148
TRBV7-6	0.0469799
TRBV7-9	0.003367
TRBV9	0.0341297
TRD-AS1	0.047107614285714285
TRDC	0.05868913333333333
TRDMT1	0.027957671428571428
TRDN	0.0328581
TRDN-AS1	0.05343623333333333
TRDV1	0.0505051
TRDV2	0.0468227
TRDV3	0.0699301
TREH	0.029978627142857144
TREM1	0.06025883333333334
TREM2	0.03425883333333333
TREML1	0.0236537
TREML2	0.03599898
TREML4	0.07259925
TRERF1	0.015145755
TREX1	0.0326859
TREX2	0.0380488
TRG-AS1	0.050813
TRGC2	0.0
TRGV3	0.0440252
TRH	0.048787449999999996
TRH-GTG1-4	0.0311184
TRHDE	0.012619906923076924
TRHDE-AS1	0.03883255
TRHR	0.028128
TRIAP1	0.02193835
TRIB1	0.021919405
TRIB2	0.021259366666666668
TRIB3	0.04354596
TRIL	0.0253645
TRIM10	0.0428391
TRIM11	0.0312301
TRIM13	0.032748
TRIM14	0.03381165
TRIM15	0.03293555
TRIM16	0.03281423333333333
TRIM17	0.0414371
TRIM2	0.02262114875
TRIM21	0.02115766666666667
TRIM23	0.01818833
TRIM24	0.012707923333333334
TRIM25	0.0334835
TRIM26	0.02099032166666667
TRIM27	0.013073257500000001
TRIM28	0.02145077142857143
TRIM29	0.03361078333333333
TRIM3	0.016343045384615385
TRIM31	0.047002949999999995
TRIM31-AS1	0.02220395
TRIM32	0.0167398
TRIM33	0.009340944705882353
TRIM34	0.03867525
TRIM35	0.03589576666666667
TRIM36	0.017228030000000002
TRIM37	0.017779171818181817
TRIM38	0.0042024
TRIM39	0.01837148
TRIM39-RPP21	0.0190196
TRIM4	0.034586399999999996
TRIM40	0.04215543333333333
TRIM41	0.01265853
TRIM42	0.018414674
TRIM43	0.13753216666666665
TRIM43B	0.1975633333333333
TRIM44	0.028690466666666664
TRIM45	0.017462605000000003
TRIM46	0.0143597
TRIM47	0.035563825
TRIM5	0.060055366666666665
TRIM50	0.0422763
TRIM51	0.07844269999999999
TRIM52	0.081058
TRIM52-AS1	0.0289017
TRIM54	0.020792833333333333
TRIM55	0.024865250000000002
TRIM56	0.0432674
TRIM58	0.027783366666666667
TRIM59-IFT80	0.019324916470588233
TRIM6	0.044246225
TRIM60	0.0486936
TRIM61	0.0830244
TRIM62	0.02363182
TRIM63	0.026587619999999996
TRIM64C	0.050728
TRIM65	0.052395833333333336
TRIM66	0.018218984545454547
TRIM67	0.028452475
TRIM67-AS1	0.00730594
TRIM68	0.039571875
TRIM69	0.01599428
TRIM7	0.036781658333333335
TRIM7-AS2	0.048
TRIM71	0.0225409725
TRIM72	0.03523024
TRIM75	0.0366762
TRIM8	0.013022575
TRIM9	0.019529592000000002
TRIML1	0.0433436
TRIML2	0.053684100000000005
TRIO	0.018030879523809523
TRIOBP	0.035379329523809525
TRIP10	0.015686447500000002
TRIP11	0.016085455384615387
TRIP12	0.010178241212121212
TRIP13	0.043989474
TRIP4	0.015678739
TRIP6	0.023571383333333334
TRIQK	0.034738202499999996
TRIR	0.006138
TRIT1	0.015324906666666669
TRMO	0.048745585714285715
TRMT1	0.02176629375
TRMT10A	0.03605802857142858
TRMT10B	0.01802182
TRMT10C	0.0282595
TRMT11	0.018760636666666667
TRMT112	0.027472995
TRMT12	0.0305595
TRMT13	0.020985600000000004
TRMT1L	0.01021268
TRMT2A	0.033366719
TRMT2B	0.0392901375
TRMT44	0.05497375555555556
TRMT5	0.02945383
TRMT6	0.015937299999999998
TRMT61A	0.028582533333333337
TRMT61B	0.032576775
TRMT9B	0.030267159999999998
TRMU	0.02936098
TRNAE-UUC	0.0677541
TRNAU1AP	0.02215261333333333
TRNP1	0.032892199999999996
TRNT1	0.013162767142857143
TRO	0.021101096666666666
TROAP	0.026275275
